mixture_ID,mixture_path,source_1_path,source_2_path,length
7178-34645-0009_311-124404-0101,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7178-34645-0009_311-124404-0101.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7178-34645-0009_311-124404-0101.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7178-34645-0009_311-124404-0101.wav,120200
7226-86965-0045_7780-274562-0071,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7226-86965-0045_7780-274562-0071.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7226-86965-0045_7780-274562-0071.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7226-86965-0045_7780-274562-0071.wav,104120
4014-186175-0023_322-124147-0066,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/4014-186175-0023_322-124147-0066.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/4014-186175-0023_322-124147-0066.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/4014-186175-0023_322-124147-0066.wav,67200
5339-14134-0001_6367-65536-0060,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5339-14134-0001_6367-65536-0060.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5339-14134-0001_6367-65536-0060.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5339-14134-0001_6367-65536-0060.wav,110080
2289-152257-0000_6064-300880-0006,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2289-152257-0000_6064-300880-0006.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2289-152257-0000_6064-300880-0006.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2289-152257-0000_6064-300880-0006.wav,80080
6367-74004-0005_5322-7680-0021,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6367-74004-0005_5322-7680-0021.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6367-74004-0005_5322-7680-0021.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6367-74004-0005_5322-7680-0021.wav,117480
322-124146-0028_7190-90542-0060,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/322-124146-0028_7190-90542-0060.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/322-124146-0028_7190-90542-0060.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/322-124146-0028_7190-90542-0060.wav,92080
7078-271888-0010_2843-152918-0082,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7078-271888-0010_2843-152918-0082.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7078-271888-0010_2843-152918-0082.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7078-271888-0010_2843-152918-0082.wav,116520
8238-283452-0029_39-121915-0010,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/8238-283452-0029_39-121915-0010.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/8238-283452-0029_39-121915-0010.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/8238-283452-0029_39-121915-0010.wav,108480
5022-29411-0030_2416-152137-0032,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5022-29411-0030_2416-152137-0032.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5022-29411-0030_2416-152137-0032.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5022-29411-0030_2416-152137-0032.wav,109840
6880-216547-0028_7190-90542-0080,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6880-216547-0028_7190-90542-0080.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6880-216547-0028_7190-90542-0080.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6880-216547-0028_7190-90542-0080.wav,84000
1246-124550-0022_8975-270782-0046,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1246-124550-0022_8975-270782-0046.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1246-124550-0022_8975-270782-0046.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1246-124550-0022_8975-270782-0046.wav,112280
1963-147036-0027_3857-182315-0040,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1963-147036-0027_3857-182315-0040.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1963-147036-0027_3857-182315-0040.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1963-147036-0027_3857-182315-0040.wav,32320
6529-62554-0024_1455-134435-0038,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6529-62554-0024_1455-134435-0038.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6529-62554-0024_1455-134435-0038.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6529-62554-0024_1455-134435-0038.wav,107600
2159-179157-0030_307-127540-0023,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2159-179157-0030_307-127540-0023.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2159-179157-0030_307-127540-0023.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2159-179157-0030_307-127540-0023.wav,120360
7302-86815-0063_32-4137-0031,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7302-86815-0063_32-4137-0031.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7302-86815-0063_32-4137-0031.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7302-86815-0063_32-4137-0031.wav,24840
2289-152254-0023_6272-70171-0039,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2289-152254-0023_6272-70171-0039.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2289-152254-0023_6272-70171-0039.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2289-152254-0023_6272-70171-0039.wav,102080
250-142286-0011_1578-6379-0039,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/250-142286-0011_1578-6379-0039.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/250-142286-0011_1578-6379-0039.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/250-142286-0011_1578-6379-0039.wav,37440
4441-76262-0010_6529-62554-0036,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/4441-76262-0010_6529-62554-0036.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/4441-76262-0010_6529-62554-0036.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/4441-76262-0010_6529-62554-0036.wav,117720
3374-298032-0018_8770-295465-0036,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3374-298032-0018_8770-295465-0036.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3374-298032-0018_8770-295465-0036.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3374-298032-0018_8770-295465-0036.wav,116320
6181-216552-0057_3440-171009-0016,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6181-216552-0057_3440-171009-0016.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6181-216552-0057_3440-171009-0016.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6181-216552-0057_3440-171009-0016.wav,109280
2989-138035-0049_3240-131231-0084,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2989-138035-0049_3240-131231-0084.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2989-138035-0049_3240-131231-0084.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2989-138035-0049_3240-131231-0084.wav,41720
1098-133695-0085_5678-43303-0029,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1098-133695-0085_5678-43303-0029.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1098-133695-0085_5678-43303-0029.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1098-133695-0085_5678-43303-0029.wav,120000
7505-258958-0003_5322-7679-0035,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7505-258958-0003_5322-7679-0035.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7505-258958-0003_5322-7679-0035.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7505-258958-0003_5322-7679-0035.wav,26720
481-123719-0014_2384-152900-0087,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/481-123719-0014_2384-152900-0087.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/481-123719-0014_2384-152900-0087.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/481-123719-0014_2384-152900-0087.wav,92240
1088-134315-0013_7635-105409-0040,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1088-134315-0013_7635-105409-0040.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1088-134315-0013_7635-105409-0040.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1088-134315-0013_7635-105409-0040.wav,68880
887-123289-0007_7794-295955-0024,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/887-123289-0007_7794-295955-0024.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/887-123289-0007_7794-295955-0024.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/887-123289-0007_7794-295955-0024.wav,122400
248-130652-0005_5456-62043-0020,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/248-130652-0005_5456-62043-0020.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/248-130652-0005_5456-62043-0020.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/248-130652-0005_5456-62043-0020.wav,93840
2989-138035-0063_4137-11701-0002,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2989-138035-0063_4137-11701-0002.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2989-138035-0063_4137-11701-0002.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2989-138035-0063_4137-11701-0002.wav,30200
5750-35690-0023_8123-275216-0031,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5750-35690-0023_8123-275216-0031.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5750-35690-0023_8123-275216-0031.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5750-35690-0023_8123-275216-0031.wav,97600
5703-47198-0042_1334-135589-0080,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5703-47198-0042_1334-135589-0080.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5703-47198-0042_1334-135589-0080.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5703-47198-0042_1334-135589-0080.wav,76320
4267-78186-0034_6563-285357-0005,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/4267-78186-0034_6563-285357-0005.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/4267-78186-0034_6563-285357-0005.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/4267-78186-0034_6563-285357-0005.wav,124560
3436-172171-0050_669-129061-0030,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3436-172171-0050_669-129061-0030.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3436-172171-0050_669-129061-0030.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3436-172171-0050_669-129061-0030.wav,107560
2196-170151-0002_1098-133695-0014,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2196-170151-0002_1098-133695-0014.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2196-170151-0002_1098-133695-0014.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2196-170151-0002_1098-133695-0014.wav,111040
460-172357-0023_200-124140-0030,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/460-172357-0023_200-124140-0030.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/460-172357-0023_200-124140-0030.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/460-172357-0023_200-124140-0030.wav,68080
1355-39947-0087_426-122819-0027,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1355-39947-0087_426-122819-0027.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1355-39947-0087_426-122819-0027.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1355-39947-0087_426-122819-0027.wav,113640
4018-107312-0002_4014-186175-0013,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/4018-107312-0002_4014-186175-0013.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/4018-107312-0002_4014-186175-0013.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/4018-107312-0002_4014-186175-0013.wav,105880
27-123349-0012_6880-216547-0031,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/27-123349-0012_6880-216547-0031.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/27-123349-0012_6880-216547-0031.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/27-123349-0012_6880-216547-0031.wav,111801
7635-105661-0017_4640-19188-0031,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7635-105661-0017_4640-19188-0031.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7635-105661-0017_4640-19188-0031.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7635-105661-0017_4640-19188-0031.wav,77600
3440-171006-0018_3607-29116-0013,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3440-171006-0018_3607-29116-0013.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3440-171006-0018_3607-29116-0013.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3440-171006-0018_3607-29116-0013.wav,87600
200-124140-0000_2989-138028-0013,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/200-124140-0000_2989-138028-0013.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/200-124140-0000_2989-138028-0013.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/200-124140-0000_2989-138028-0013.wav,82760
4481-17498-0034_2764-36617-0009,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/4481-17498-0034_2764-36617-0009.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/4481-17498-0034_2764-36617-0009.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/4481-17498-0034_2764-36617-0009.wav,118480
8098-278278-0016_298-126790-0000,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/8098-278278-0016_298-126790-0000.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/8098-278278-0016_298-126790-0000.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/8098-278278-0016_298-126790-0000.wav,85040
6848-252323-0008_5678-43303-0023,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6848-252323-0008_5678-43303-0023.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6848-252323-0008_5678-43303-0023.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6848-252323-0008_5678-43303-0023.wav,122000
5339-14134-0070_625-132118-0049,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5339-14134-0070_625-132118-0049.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5339-14134-0070_625-132118-0049.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5339-14134-0070_625-132118-0049.wav,75760
254-145458-0003_6272-70191-0035,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/254-145458-0003_6272-70191-0035.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/254-145458-0003_6272-70191-0035.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/254-145458-0003_6272-70191-0035.wav,113800
1963-142776-0007_587-41611-0008,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1963-142776-0007_587-41611-0008.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1963-142776-0007_587-41611-0008.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1963-142776-0007_587-41611-0008.wav,77240
302-123523-0036_198-126831-0043,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/302-123523-0036_198-126831-0043.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/302-123523-0036_198-126831-0043.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/302-123523-0036_198-126831-0043.wav,58080
7635-105409-0046_1334-135589-0001,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/7635-105409-0046_1334-135589-0001.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/7635-105409-0046_1334-135589-0001.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/7635-105409-0046_1334-135589-0001.wav,39040
3112-9555-0034_2893-139310-0051,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3112-9555-0034_2893-139310-0051.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3112-9555-0034_2893-139310-0051.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3112-9555-0034_2893-139310-0051.wav,100960
1723-141149-0093_7302-86814-0000,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1723-141149-0093_7302-86814-0000.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1723-141149-0093_7302-86814-0000.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1723-141149-0093_7302-86814-0000.wav,109920
8838-298545-0024_7190-90542-0077,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/8838-298545-0024_7190-90542-0077.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/8838-298545-0024_7190-90542-0077.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/8838-298545-0024_7190-90542-0077.wav,104040
3486-166424-0031_3807-4955-0005,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3486-166424-0031_3807-4955-0005.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3486-166424-0031_3807-4955-0005.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3486-166424-0031_3807-4955-0005.wav,98760
2911-7601-0012_6078-54007-0017,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/2911-7601-0012_6078-54007-0017.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/2911-7601-0012_6078-54007-0017.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/2911-7601-0012_6078-54007-0017.wav,108800
446-123501-0021_4397-15668-0024,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/446-123501-0021_4397-15668-0024.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/446-123501-0021_4397-15668-0024.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/446-123501-0021_4397-15668-0024.wav,119040
5514-19192-0041_831-130746-0058,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/5514-19192-0041_831-130746-0058.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/5514-19192-0041_831-130746-0058.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/5514-19192-0041_831-130746-0058.wav,87920
6078-54013-0047_7078-271888-0073,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6078-54013-0047_7078-271888-0073.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6078-54013-0047_7078-271888-0073.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6078-54013-0047_7078-271888-0073.wav,106600
4397-15666-0023_6437-66173-0006,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/4397-15666-0023_6437-66173-0006.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/4397-15666-0023_6437-66173-0006.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/4397-15666-0023_6437-66173-0006.wav,124480
8747-293952-0006_7505-258964-0001,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/8747-293952-0006_7505-258964-0001.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/8747-293952-0006_7505-258964-0001.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/8747-293952-0006_7505-258964-0001.wav,116560
39-121915-0026_201-127786-0037,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/39-121915-0026_201-127786-0037.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/39-121915-0026_201-127786-0037.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/39-121915-0026_201-127786-0037.wav,27520
201-127786-0026_7780-274562-0045,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/201-127786-0026_7780-274562-0045.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/201-127786-0026_7780-274562-0045.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/201-127786-0026_7780-274562-0045.wav,97160
3436-172162-0052_4397-15668-0014,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/3436-172162-0052_4397-15668-0014.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/3436-172162-0052_4397-15668-0014.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/3436-172162-0052_4397-15668-0014.wav,25760
8108-280359-0004_7517-100429-0013,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/8108-280359-0004_7517-100429-0013.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/8108-280359-0004_7517-100429-0013.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/8108-280359-0004_7517-100429-0013.wav,114880
412-126975-0053_1898-145724-0027,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/412-126975-0053_1898-145724-0027.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/412-126975-0053_1898-145724-0027.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/412-126975-0053_1898-145724-0027.wav,110480
4195-17507-0005_8088-284756-0070,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/4195-17507-0005_8088-284756-0070.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/4195-17507-0005_8088-284756-0070.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/4195-17507-0005_8088-284756-0070.wav,69400
6000-55211-0015_83-9960-0013,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6000-55211-0015_83-9960-0013.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6000-55211-0015_83-9960-0013.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6000-55211-0015_83-9960-0013.wav,105840
19-227-0048_374-180299-0003,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/19-227-0048_374-180299-0003.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/19-227-0048_374-180299-0003.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/19-227-0048_374-180299-0003.wav,101600
4853-27670-0035_1867-148436-0006,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/4853-27670-0035_1867-148436-0006.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/4853-27670-0035_1867-148436-0006.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/4853-27670-0035_1867-148436-0006.wav,102680
6385-220959-0039_2416-152139-0070,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6385-220959-0039_2416-152139-0070.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6385-220959-0039_2416-152139-0070.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6385-220959-0039_2416-152139-0070.wav,117280
1963-142393-0037_1624-168623-0047,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1963-142393-0037_1624-168623-0047.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1963-142393-0037_1624-168623-0047.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1963-142393-0037_1624-168623-0047.wav,93960
1088-134318-0011_150-126107-0033,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/1088-134318-0011_150-126107-0033.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/1088-134318-0011_150-126107-0033.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/1088-134318-0011_150-126107-0033.wav,106200
6000-55211-0001_226-131532-0022,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/mix_clean/6000-55211-0001_226-131532-0022.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s1/6000-55211-0001_226-131532-0022.wav,/home/mkeller/data/librimix/Libri2Mix/wav8k/min/train-100/s2/6000-55211-0001_226-131532-0022.wav,108640
